STA_SID,DEJANSKA_RABA,OB_MID,ID_TIP_STAVBE,LETO_IZG_STA,LETO_OBN_STREHE,LETO_OBN_FASADE,ID_KONSTRUKCIJE,ID_OGREVANJE,UPORABNA_POVRSINA,NETO_TLORIS,HEATED_AREA,ENOSTANOVANJSKE_STAVBE,VECSTANOVANJSKE_STAVBE,STANOVANJSKE_STAVBE_ZA_POSEBNE_NAMEN,JAVNA_UPRAVA,TURIZEM_NASTANITVENI_OBJEKTI,STAVBE_ZA_KULTURO,OBREDNE_STAVBE,STAVBE_ZA_IZOBRAZEVANJE,STAVBE_ZA_ZDRAVSTVENO_OSKRBO,SPORTNA_DVORANA,POKRIT_PROSTOR_ZA_SPORT_IN_PRIREDITVE,POKRIT_PLAVALNI_BAZEN,INDUSTRIJA,POSLOVNO_STORITVENI_SEKTOR,BENCINSKI_SERVIS,PROMETNA_INFRASTRUKTURA,GASILSKI_DOM,OSTALO,ADDRESS,NA_MID,PREDICTED_HEAT_m2,PREDICTED_HEAT_kWh,TEMP_DEFICIT,Naziv namen naprave,Naziv vrsta naprave,kW_m2_stevilo,INSTALLATION_YEAR,ELKO,ZP,UNP,BIOMASS,PELETI,SEKANCI,POLENA,NARAVNI_LES,HEAT_PUMP_AIR,HEAT_PUMP_GROUND,SOLAR_THERMAL,GEOTHERMAL,DISTRICT_HEAT,COAL,NA_FUEL,DATA_SOURCE,FINAL_ENERGY_m2,USEFUL_ENERGY_CLASS,FINAL_ENERGY_CLASS,card_number
10111231,"Prostori za storitvene dejavnosti,  garaža, 
 Stanovanje v samostoječi stavbi z enim stanovanjem",11026630,samostoječa,1989,2006,0,opeka,"centralno ogrevanje, ",180.10000000000005,250.8,90.9,73.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,0.0,0.0,0.0,89.2,Spodnji Brnik 35A,10103266,58.0,14679,3500,,vgradnja toplotne črpalke za centralno ogrevanje stanovanjske stavbe,6.8,2016,0,0,0,0,0.0,0.0,0.0,0.0,14679,0,0,0,0,0,0,Eko sklad,58,C,C,
10111233,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1966,1986,0,opeka,"centralno ogrevanje, ",97.0,126.3,97.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spodnji Brnik 48,10103266,110.0,14004,3500,Ogrevanje,Lokalna kurilna naprava - štedilnik,8.0,1950.0,0,0,0,0,0.0,0.0,0.0,15735.068494203173,0,0,0,0,0,0,0,Evidim,124,E,E,
10111234,Hlev,11026630,samostoječa,1960,0,0,opeka,"ni ogrevanja, ",48.5,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,,0,245.0,11921,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,13245,Ni vira,273,G,G,
10111235,Drug kmetijski del stavbe,11026630,samostoječa,1984,0,0,opeka,"ni ogrevanja, ",54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,,0,168.0,9093,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,10103,Ni vira,187,F,F,
10111255,Nestavba,11026630,samostoječa,1972,0,0,drug material,"centralno ogrevanje, ",8.1,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,,0,250.0,2029,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,2255,Ni vira,278,G,G,
10111264,Drug kmetijski del stavbe,11026630,samostoječa,1936,0,0,drug material,"ni ogrevanja, ",108.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,,0,124.0,13414,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,14904,Ni vira,138,E,E,
10111294,Hlev,11026630,samostoječa,1950,2006,0,opeka,"ni ogrevanja, ",15.2,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,,0,243.0,3694,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,4104,Ni vira,270,G,G,
10111430,Drug kmetijski del stavbe,11026630,samostoječa,1972,2003,0,kombinacija različnih materialov,"ni ogrevanja, ",24.3,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,,0,253.0,6149,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,6832,Ni vira,281,G,G,
10111455,Prostor za spravilo pridelka,11026630,samostoječa,1997,0,0,"beton, železobeton","ni ogrevanja, ",43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,,0,214.0,9214,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,10238,Ni vira,238,G,G,
10111526,"Prostor za spravilo pridelka, 
 Stanovanje v samostoječi stavbi z enim stanovanjem",11026630,samostoječa,1974,2008,0,opeka,"centralno ogrevanje, ",316.8,353.5,141.4,141.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.4,,0,81.0,28718,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,31909,Ni vira,90,D,D,
10111588,"Stanovanje v samostoječi stavbi z dvema stanovanjema, 
 Stopnišče, hodnik",11026630,samostoječa,1954,0,2016,opeka,"centralno ogrevanje, ",252.1,260.3,148.3,0.0,148.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.8,Slovenska cesta 46,10102553,62.0,16330,3500,Ogrevanje in priprava sanitarne vode,Centralna standardna kurilna naprava,35.0,1983.0,18349,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Evidim,70,D,D,
10111634,Stanovanje v samostoječi stavbi z dvema stanovanjema,11026630,samostoječa,1969,0,0,opeka,"centralno ogrevanje, ",95.8,190.7,95.8,0.0,95.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ulica 4. oktobra 21,10102553,71.0,13573,3500,Ogrevanje in priprava sanitarne vode,Centralna standardna kurilna naprava,35.0,1980.0,15251,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Evidim,79,D,D,
10111636,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1995,0,0,opeka,"centralno ogrevanje, ",95.2,201.3,95.2,95.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ulica 4. oktobra 21A,10102553,74.0,14981,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,16646,Ni vira,82,D,D,
10111641,garaža,11026630,samostoječa,1984,0,0,opeka,"ni ogrevanja, ",20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,0,246.0,4934,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,5482,Ni vira,274,G,G,
10111660,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1975,0,0,opeka,"centralno ogrevanje, ",91.8,190.2,91.8,91.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ulica 4. oktobra 34,10102553,54.0,10321,3500,Ogrevanje in priprava sanitarne vode,Centralna standardna kurilna naprava,30.0,1980.0,11596,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Evidim,60,C,C,
10111684,garaža,11026630,samostoječa,1974,0,0,les,"ni ogrevanja, ",30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,0,246.0,7406,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,8228,Ni vira,274,G,G,
10111685,Drug kmetijski del stavbe,11026630,samostoječa,1998,0,0,drug material,"centralno ogrevanje, ",52.2,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.2,,0,157.0,8247,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,9163,Ni vira,175,F,F,
10111742,Drug kmetijski del stavbe,11026630,samostoječa,1982,0,0,les,"ni ogrevanja, ",49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,,0,226.0,11079,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,12310,Ni vira,251,G,G,
10111743,Drug kmetijski del stavbe,11026630,samostoječa,1991,0,0,les,"ni ogrevanja, ",40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,,0,237.0,9494,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,10549,Ni vira,263,G,G,
10111746,Drug kmetijski del stavbe,11026630,samostoječa,1950,0,0,les,"ni ogrevanja, ",25.2,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,,0,231.0,5832,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,6480,Ni vira,257,G,G,
10111771,"Klinika, ambulanta",11026630,samostoječa,1992,0,0,opeka,"centralno ogrevanje, ",77.8,77.8,77.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,135.0,10527,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,11697,Ni vira,150,E,E,
10111832,garaža,11026630,samostoječa,1982,0,0,opeka,"ni ogrevanja, ",28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,,0,253.0,7106,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,7896,Ni vira,282,G,G,
10111850,garaža,11026630,samostoječa,1988,0,0,opeka,"ni ogrevanja, ",25.4,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,,0,206.0,5253,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,5836,Ni vira,229,F,G,
10111865,garaža,11026630,samostoječa,1986,0,0,opeka,"ni ogrevanja, ",23.1,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,,0,204.0,4730,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,5255,Ni vira,227,F,G,
10111877,Drug kmetijski del stavbe,11026630,samostoječa,1983,0,0,opeka,"ni ogrevanja, ",13.8,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,,0,252.0,3490,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,3878,Ni vira,281,G,G,
10111881,Drug kmetijski del stavbe,11026630,samostoječa,1988,0,0,les,"ni ogrevanja, ",10.8,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,,0,237.0,2563,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,2848,Ni vira,263,G,G,
10111906,garaža,11026630,samostoječa,1985,0,0,opeka,"ni ogrevanja, ",21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,,0,248.0,5210,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,5789,Ni vira,275,G,G,
10111911,Nestavba,11026630,samostoječa,1985,0,0,les,"ni ogrevanja, ",9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,0,234.0,2109,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,2343,Ni vira,260,G,G,
10112120,Drug kmetijski del stavbe,11026630,samostoječa,1900,2006,2006,kombinacija različnih materialov,"ni ogrevanja, ",30.1,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,,0,147.0,4427,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,4919,Ni vira,163,E,F,
10112134,Drug kmetijski del stavbe,11026630,samostoječa,1972,0,0,opeka,"ni ogrevanja, ",30.6,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,,0,266.0,8147,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,9053,Ni vira,295,G,G,
10112159,Hlev,11026630,samostoječa,1965,0,0,opeka,"ni ogrevanja, ",24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,,0,265.0,6499,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,7221,Ni vira,294,G,G,
10112191,Drug kmetijski del stavbe,11026630,samostoječa,1987,0,0,kombinacija različnih materialov,"ni ogrevanja, ",36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,,0,249.0,8975,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,9972,Ni vira,277,G,G,
10112208,Drug kmetijski del stavbe,11026630,samostoječa,1980,0,0,opeka,"ni ogrevanja, ",26.3,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,,0,254.0,6692,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,7436,Ni vira,282,G,G,
10112227,Čebelnjak,11026630,samostoječa,1957,0,0,les,"ni ogrevanja, ",24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,0,231.0,5544,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,6160,Ni vira,256,G,G,
10220141,Postaja žičnice,11026630,samostoječa,1982,0,0,"beton, železobeton","drugo ogrevanje, ",50.7,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7,,0,135.0,6886,5300,,,,,0,0,0,0,,,,,0,0,0,0,0,0,7651,Ni vira,150,E,E,
10220142,"Restavracija, gostilna",11026630,samostoječa,1984,2002,2002,les,"drugo ogrevanje, ",46.5,50.8,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,0.0,0.0,0.0,0.0,Ambrož pod Krvavcem 67A,10102421,205.0,10446,5300,,,,,0,0,0,0,,,,,0,0,0,0,0,0,11606,Ni vira,228,F,G,
10220145,Nestavba,11026630,samostoječa,1900,0,0,drug material,"centralno ogrevanje, ",3.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,,0,135.0,486,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,540,Ni vira,150,E,E,
10220147,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1963,1984,1984,drug material,"drugo ogrevanje, ",32.4,40.0,32.4,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ambrož pod Krvavcem 67,10102421,183.0,7325,5300,,,,,0,0,0,0,,,,,0,0,0,0,0,0,8138,Ni vira,203,F,F,
10220155,Prodajalna,11026630,samostoječa,1900,0,0,drug material,"centralno ogrevanje, ",30.6,30.6,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,0.0,0.0,0.0,0.0,,0,146.0,4472,5300,,,,,0,0,0,0,,,,,0,0,0,0,0,0,4969,Ni vira,162,E,F,
10220158,Prodajalna,11026630,samostoječa,1900,0,0,drug material,"centralno ogrevanje, ",40.1,40.1,40.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,0.0,0.0,0.0,0.0,,0,145.0,5844,5300,,,,,0,0,0,0,,,,,0,0,0,0,0,0,6494,Ni vira,161,E,F,
10220161,Drug kmetijski del stavbe,11026630,samostoječa,1967,0,0,les,"drugo ogrevanje, ",23.7,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,,0,224.0,5326,5300,,,,,0,0,0,0,,,,,0,0,0,0,0,0,5918,Ni vira,249,G,G,
10220166,"Hotel, motel,  Skupna raba",11026630,samostoječa,1981,0,0,kombinacija različnih materialov,"ni ogrevanja, ",1928.9,1946.6,1928.9,0.0,0.0,0.0,0.0,1727.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ambrož pod Krvavcem 50,10102421,125.0,243873,5300,Ogrevanje,Centralna standardna kurilna naprava,225.0,2000.0,0,0,259440,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Evidim,133,E,E,
10220169,Klet,11026630,samostoječa,1989,0,0,"beton, železobeton","drugo ogrevanje, ",153.7,153.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.7,,0,87.0,13396,5300,,,,,0,0,0,0,,,,,0,0,0,0,0,0,14884,Ni vira,96,D,D,
10220186,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1995,0,0,drug material,"centralno ogrevanje, ",124.9,154.2,124.9,124.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ambrož pod Krvavcem 47,10102421,83.0,12902,5300,Ogrevanje zraka,Lokalna kurilna naprava - lončena peč,25.0,1950.0,0,0,0,0,0.0,0.0,0.0,14497.329893255479,0,0,0,0,0,0,0,Evidim,94,D,D,
10220187,Prodajalna,11026630,samostoječa,1900,0,0,drug material,"centralno ogrevanje, ",115.2,115.2,115.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.2,0.0,0.0,0.0,0.0,,0,104.0,12001,5300,,,,,0,0,0,0,,,,,0,0,0,0,0,0,13334,Ni vira,115,D,E,
10220189,Prodajalna,11026630,samostoječa,1900,0,0,drug material,"centralno ogrevanje, ",15.3,15.3,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,0.0,0.0,0.0,0.0,,0,146.0,2236,5300,,,,,0,0,0,0,,,,,0,0,0,0,0,0,2484,Ni vira,162,E,F,
10220190,Drug kmetijski del stavbe,11026630,samostoječa,1974,0,0,"beton, železobeton","ni ogrevanja, ",87.3,87.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.3,,0,102.0,8919,5300,,,,,0,0,0,0,,,,,0,0,0,0,0,0,9910,Ni vira,113,D,E,
10220191,Drug kmetijski del stavbe,11026630,samostoječa,1969,0,0,"beton, železobeton","ni ogrevanja, ",25.7,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,,0,219.0,5641,5300,,,,,0,0,0,0,,,,,0,0,0,0,0,0,6268,Ni vira,243,G,G,
10220197,Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,11026630,samostoječa,1995,0,0,drug material,"centralno ogrevanje, ",163.9,182.1,163.9,0.0,163.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ambrož pod Krvavcem 46,10102421,73.0,13365,5300,,,,,0,0,0,0,,,,,0,0,0,0,0,0,14850,Ni vira,81,D,D,
10220203,Drug kmetijski del stavbe,11026630,samostoječa,1989,0,0,drug material,"ni ogrevanja, ",11.7,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,,0,242.0,2842,5300,,,,,0,0,0,0,,,,,0,0,0,0,0,0,3158,Ni vira,269,G,G,
10220204,"Koča, dom",11026630,samostoječa,1989,0,0,opeka,"centralno ogrevanje, ",401.1,698.0,401.1,0.0,0.0,0.0,0.0,401.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ambrož pod Krvavcem 48,10102421,65.0,45521,5300,Ogrevanje zraka,Lokalna kurilna naprava - kmečka peč,10.0,1980.0,0,0,0,0,0.0,0.0,0.0,51148.29288343699,0,0,0,0,0,0,0,Evidim,73,D,D,
10220205,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1995,0,0,drug material,"centralno ogrevanje, ",55.4,68.4,55.4,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ambrož pod Krvavcem 45,10102421,135.0,9261,5300,,,,,0,0,0,0,,,,,0,0,0,0,0,0,10290,Ni vira,150,E,E,
10220206,Drug kmetijski del stavbe,11026630,samostoječa,1972,0,0,drug material,"centralno ogrevanje, ",90.9,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.9,,0,118.0,10796,5300,,,,,0,0,0,0,,,,,0,0,0,0,0,0,11995,Ni vira,131,E,E,
10220207,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1990,0,0,drug material,"centralno ogrevanje, ",145.4,181.8,145.4,145.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ambrož pod Krvavcem 51,10102421,84.0,15300,5300,,,,,0,0,0,0,,,,,0,0,0,0,0,0,17000,Ni vira,93,D,D,
10220212,Prodajalna,11026630,samostoječa,1989,0,0,drug material,"centralno ogrevanje, ",26.1,26.1,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,0.0,0.0,0.0,,0,227.0,5944,5300,,,,,0,0,0,0,,,,,0,0,0,0,0,0,6604,Ni vira,253,G,G,
10220213,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1962,0,0,drug material,"drugo ogrevanje, ",48.0,65.5,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ambrož pod Krvavcem 49,10102421,140.0,9187,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,10208,Ni vira,155,E,F,
10220215,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1965,0,0,les,"drugo ogrevanje, ",39.1,42.1,39.1,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ambrož pod Krvavcem 44,10102421,202.0,8538,5300,,,,,0,0,0,0,,,,,0,0,0,0,0,0,9487,Ni vira,225,F,G,
10220217,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1963,2007,2007,les,"drugo ogrevanje, ",36.7,45.0,36.7,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ambrož pod Krvavcem 52,10102421,179.0,8098,5300,,,,,0,0,0,0,,,,,0,0,0,0,0,0,8998,Ni vira,199,F,F,
10220218,"Telekomunikacijski center, oddajnik",11026630,samostoječa,1988,0,0,"beton, železobeton","centralno ogrevanje, ",1786.0,1786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1786.0,Ambrož pod Krvavcem 32,10102421,101.0,180461,5700,Ogrevanje,Centralna standardna kurilna naprava,68.0,2004.0,191980,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Evidim,107,D,E,
10220219,Drug kmetijski del stavbe,11026630,samostoječa,1977,0,0,drug material,"centralno ogrevanje, ",10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,0,233.0,2338,5300,,,,,0,0,0,0,,,,,0,0,0,0,0,0,2598,Ni vira,259,G,G,
10220220,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1960,1995,1995,opeka,"drugo ogrevanje, ",22.0,28.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ambrož pod Krvavcem 233,10102421,173.0,4863,5300,,,,,0,0,0,0,,,,,0,0,0,0,0,0,5403,Ni vira,192,F,F,
10220221,"Drug kmetijski del stavbe,  Restavracija, gostilna",11026630,samostoječa,1999,0,0,"beton, železobeton","centralno ogrevanje, ",197.0,197.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,137.0,Ambrož pod Krvavcem 71,10102421,95.0,18872,5300,,,,,0,0,0,0,,,,,0,0,0,0,0,0,20969,Ni vira,106,D,E,
10220223,Nestavba,11026630,samostoječa,1966,0,0,les,"drugo ogrevanje, ",9.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,,0,224.0,2046,5700,,,,,0,0,0,0,,,,,0,0,0,0,0,0,2273,Ni vira,249,G,G,
